"timeStamp","StartTime","primaryDomain","remoteIP","localIP","recipientsIn","recipientRejectsIn","RATrecipientRejectsIn","tooManyrecipientRejectsIn","messagesIn","bytesIn","connectionAcceptsIn","spamSuspectMsgsIn","connectionRejectsIn","starttlsSuccessesIn","starttlsFailuresIn","recipientsOut","recipientRejectsOut","messagesOut","bytesOut","connectionAcceptsOut","connectionFailuresOut","connectionRejectsOut","starttlsSuccessesOut","starttlsFailuresOut","SenderBaseOrgID","SenderBaseReputationScore","senderGroup","senderPolicy","spamScanMsgsIn","spamFoundMsgsIn","virusFoundMsgsIn","virusScanMsgsIn","workDequeues","recipientsUnknownIn"
1130396400,"Thu Oct 27 00:00:00 2005","proxad.net","82.243.5.81","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,920683,-8.1,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.17.13.58","66.93.133.119",1,0,0,0,1,2107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,479162,-1.0,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.17.37.102","66.93.133.119",2,0,0,0,2,1012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,479162,-2.1,SUSPECTLIST,$THROTTLED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.18.132.46","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,479162,-6.5,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.22.136.244","66.93.133.119",2,0,0,0,2,1453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,479162,-0.5,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.25.185.107","66.93.133.119",2,0,0,0,1,1433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1484301,-0.7,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.27.218.47","66.93.133.119",2,0,0,0,2,1320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1484301,-0.7,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.27.235.92","66.93.133.119",2,0,0,0,2,998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1484301,-0.7,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.28.63.243","66.93.133.119",2,0,0,0,2,1292,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1484301,-0.3,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.28.84.130","66.93.133.119",2,0,0,0,2,1773,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1484301,-0.7,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.28.124.78","66.93.133.119",2,0,0,0,2,1044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1484301,-0.7,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.28.168.47","66.93.133.119",2,0,0,0,2,885,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1484301,-2.1,SUSPECTLIST,$THROTTLED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.29.5.153","66.93.133.119",1,0,0,0,1,556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1484301,0.7,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.30.72.254","66.93.133.119",1,0,0,0,1,1085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1484301,-0.7,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","tpnet.pl","83.31.235.243","66.93.133.119",1,0,0,0,1,5792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1484301,-0.7,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","rima-tde.net","83.37.131.15","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,479153,-7.3,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","rima-tde.net","83.44.156.90","66.93.133.119",1,0,0,0,1,2807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,479153,-0.7,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","customer.tele.dk","83.90.43.178","66.93.133.119",1,0,0,0,1,968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1286055,-3.1,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","83.243.88.90","66.93.133.119",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1269609,-7.5,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","chello.pl","84.10.76.236","66.93.133.119",1,0,0,0,1,3336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,501903,-3.6,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","nb.home.nl","84.24.70.35","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2242369,-5.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","arcor-ip.net","84.56.8.133","66.93.133.119",2,0,0,0,2,1459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,501662,0.7,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","gaoland.net","84.102.17.111","66.93.133.119",2,0,0,0,2,1484,2,0,0,0,0,0,0,0,0,0,0,0,0,0,675027,-3.3,SUSPECTLIST,$THROTTLED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","ono.com","84.121.52.205","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49757,-5.8,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","t-dialin.net","84.175.240.122","66.93.133.119",2,0,0,0,2,1555,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69677,-0.7,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","karneval.cz","84.242.95.20","66.93.133.119",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1304207,-4.5,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","net148.okay.pl","85.28.148.185","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-9.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","85.100.99.72","66.93.133.119",1,0,0,0,1,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,514078,-1.9,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","85.120.0.226","66.93.133.119",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-4.7,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","berkeley.edu","128.32.61.106","66.93.133.119",1,0,0,0,1,1739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,226325,2.6,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","berkeley.edu","128.32.112.233","66.93.133.119",10,0,0,0,10,45972,10,0,0,0,0,0,0,0,0,0,0,0,0,0,226325,0.7,UNKNOWNLIST,$ACCEPTED,10,10,0,10,10,0
1130396400,"Thu Oct 27 00:00:00 2005","berkeley.edu","128.32.222.25","66.93.133.119",6,0,0,0,6,389492,6,0,0,0,0,0,0,0,0,0,0,0,0,0,226325,5.5,UNKNOWNLIST,$ACCEPTED,6,0,0,6,6,0
1130396400,"Thu Oct 27 00:00:00 2005","berkeley.edu","128.32.222.29","66.93.133.119",1,0,0,0,1,1106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,226325,4.7,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","verizon.net","141.157.152.94","66.93.133.119",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,272046,-5.6,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","debian.org","146.82.138.6","66.93.133.119",3,0,0,0,3,23617,3,0,0,0,0,0,0,0,0,0,0,0,0,0,99982,3.5,UNKNOWNLIST,$ACCEPTED,3,0,0,3,3,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","147.46.210.47","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,521961,-8.0,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","verizon.net","151.203.247.177","66.93.133.119",1,0,0,0,1,1083,1,1,0,0,0,0,0,0,0,0,0,0,0,0,272046,0.5,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","senate.gov","156.33.203.32","66.93.133.119",1,0,0,0,1,5166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,527529,4.2,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","164.77.40.65","66.93.133.119",1,0,0,0,1,714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101141,2.7,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","davis.ca.us","168.150.193.10","66.93.133.119",1,0,0,0,1,9859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,444813,2.2,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","198.64.136.110","66.93.133.119",1,0,0,0,1,3505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002891,5.5,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","198.68.234.79","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125295,0.0,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","200.11.242.177","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,702612,-9.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","prodigy.net.mx","200.64.160.90","66.93.133.119",1,0,0,0,1,451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,522458,-3.0,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","200.71.55.128","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1600097,-7.8,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","200.87.203.220","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1504333,-7.6,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","telesp.net.br","200.161.228.17","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1306349,-0.7,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","telesp.net.br","200.171.97.121","66.93.133.119",1,0,0,0,1,5310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1306349,-0.9,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","mhnet.com.br","200.215.57.173","66.93.133.119",2,0,0,0,2,6038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1393885,-3.4,SUSPECTLIST,$THROTTLED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","telesp.net.br","201.13.89.4","66.93.133.119",1,0,0,0,1,22097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1306349,-3.4,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","prod-infinitum.com.mx","201.128.94.79","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,522458,-8.0,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","201.137.42.61","66.93.133.119",1,0,0,0,1,1274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","201.144.157.128","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","201.152.8.216","66.93.133.119",1,0,0,0,1,1395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","201.230.122.149","66.93.133.119",1,0,0,0,1,14474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","fibertel.com.ar","201.235.137.206","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","201.250.230.248","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-8.6,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","202.41.232.220","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1639829,-9.6,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","202.102.222.178","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,724291,-9.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","hkcable.com.hk","203.168.207.179","66.93.133.119",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24156,-4.6,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","203.212.238.147","66.93.133.119",2,0,0,0,2,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,720206,4.2,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","srcaccess.net","204.117.52.33","66.93.133.119",1,0,0,0,1,506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125686,-1.9,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","ptd.net","204.186.170.253","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2098192,-0.4,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","206.173.4.179","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1968954,-9.5,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","wshome.com","207.13.196.129","66.93.133.119",1,0,0,0,1,11620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229521,2.3,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","207.112.196.101","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,685669,-9.2,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","amazon.com","207.171.165.134","66.93.133.119",1,0,0,0,1,14957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9484,3.8,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","elabs3.com","208.48.87.53","66.93.133.119",1,0,0,0,1,65228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2126965,3.8,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","space.com","209.73.219.173","66.93.133.119",1,0,0,0,1,25896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97678,-1.5,SUSPECTLIST,$THROTTLED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","tmcs.net","209.104.63.182","66.93.133.119",1,0,0,0,1,36023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2220843,4.1,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","superb.net","209.160.32.29","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","superb.net","209.160.32.43","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","superb.net","209.160.64.40","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","superb.net","209.160.72.32","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","innetix.com","209.172.107.243","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2038563,-5.5,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","209.190.16.18","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2131276,N/A,SUSPECTLIST,$THROTTLED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","210.110.179.193","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1616689,-4.1,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","210.221.106.220","66.93.133.119",1,0,0,0,1,478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1639928,-2.0,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","211.117.196.139","66.93.133.119",1,0,0,0,1,1759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,799317,0.4,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","zaq.ne.jp","211.135.79.120","66.93.133.119",1,0,0,0,1,809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1392757,N/A,SUSPECTLIST,$THROTTLED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","211.192.248.24","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1645900,-4.3,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","211.223.180.95","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29471,-5.6,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","213.13.246.96","66.93.133.119",1,0,0,0,1,1044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,580794,-0.1,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","clnet.cz","213.180.35.254","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49676,-8.7,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","drugstore.com","216.32.6.89","66.93.133.119",1,0,0,0,1,3139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2126965,1.6,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","mobilestorm.com","216.32.80.83","66.93.133.119",1,0,0,0,1,5599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2126965,-0.1,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","218.14.124.251","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35558,-4.1,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","218.28.52.38","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1144832,-9.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","218.62.84.182","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1210329,-9.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","218.63.95.111","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35376,-4.3,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","218.63.160.130","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35376,-9.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","218.80.148.215","66.93.133.119",1,0,0,0,1,14475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31929,-0.8,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","218.94.8.86","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32361,-9.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","218.98.10.109","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1118223,-7.1,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","218.197.42.101","66.93.133.119",1,0,0,0,1,1184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1120717,-3.7,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","219.95.11.127","66.93.133.119",1,0,0,0,1,14492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1121641,-3.9,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","219.148.140.226","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1962168,-9.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","bbtec.net","219.179.126.75","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1121648,-5.1,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","bbtec.net","219.185.176.36","66.93.133.119",1,0,0,0,1,1048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1121648,-3.7,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","220.83.190.53","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29471,-7.6,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","220.90.75.120","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1681154,-6.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","220.124.184.15","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29471,-9.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","220.168.102.209","66.93.133.119",2,0,0,0,1,1264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34969,0.4,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","220.170.220.95","66.93.133.119",3,0,0,0,1,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34969,0.4,UNKNOWNLIST,$ACCEPTED,3,3,0,3,3,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","220.174.51.152","66.93.133.119",1,0,0,0,1,699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1117854,N/A,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","220.175.183.76","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32349,-4.7,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","220.226.91.59","66.93.133.119",1,0,0,0,1,474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1121780,N/A,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130396400,"Thu Oct 27 00:00:00 2005","Unknown","221.197.234.223","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1145236,-5.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130396400,"Thu Oct 27 00:00:00 2005","dion.ne.jp","222.12.187.7","66.93.133.119",1,0,0,0,1,989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1961932,N/A,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
